province,region,hashtag_query,video_id,title,channel_title,published_at,views,likes,comments,url
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,B8YYEe7Ywa8,Nóng: Cựu Bí thư Tỉnh ủy Vĩnh Phúc Hoàng Thị Thúy Lan sắp hầu tòa phúc thẩm | VTC News,VTC NEWS,2025-11-30T04:30:15Z,2420,15,2,https://www.youtube.com/watch?v=B8YYEe7Ywa8
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,SnGxghkYXBs,Dáng vẻ khác lạ của Cựu Bí thư tỉnh ủy Vĩnh Phúc cũ Hoàng Thị Thúy Lan,BẢO HIỂM PJICO,2025-12-15T11:00:52Z,231,2,2,https://www.youtube.com/watch?v=SnGxghkYXBs
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,WJ9V3GQCNM0,FULL Chung kết : FC Bãi Nội - FC Vĩnh Phúc 🔥 Giải Bóng đá TN xã Liệp Tuyết ( cũ) năm 2025,BÓNG ĐÁ PLUS + HD,2025-12-16T02:53:17Z,4,0,0,https://www.youtube.com/watch?v=WJ9V3GQCNM0
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,6eXp5q9dQJg,Cựu Bí thư Tỉnh ủy Vĩnh Phúc xin giảm án cho cựu chủ tịch tỉnh,Bảo Hân chibi,2025-12-17T00:18:31Z,2194,2,0,https://www.youtube.com/watch?v=6eXp5q9dQJg
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,N1AkfZTnh2Y,PT SHOW| GIẢI PICKLEBALL PT SHOW VĨNH PHÚC MỞ RỘNG LÂN THỨ 1 - NĂM 2025| #ptshow,PT Group ,2025-11-21T07:10:56Z,3,0,0,https://www.youtube.com/watch?v=N1AkfZTnh2Y
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,gRKwbhJqaNU,Cảm kết xe cho anh em vĩnh phúc,Lợi mua bán xe oto cũ 0986265090,2025-12-16T13:04:03Z,1065,7,0,https://www.youtube.com/watch?v=gRKwbhJqaNU
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,3VOhBzBNjrQ,PGS. TS Huỳnh Vĩnh Phúc - Nhà giáo đầu tiên đạt chuẩn Giáo sư của Trường Đại học Đồng Tháp | DThU,"TT CHUYỂN GIAO CÔNG NGHỆ, KHỞI NGHIỆP VÀ SỰ KIỆN",2025-11-23T05:58:03Z,16,0,0,https://www.youtube.com/watch?v=3VOhBzBNjrQ
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,Z0EmqCh2TW0,Tiệc cưới Vĩnh Phúc cô dâu chú rể dễ thương quá❣️,Lê Thu Thảo Official,2025-11-30T01:13:57Z,30158,258,9,https://www.youtube.com/watch?v=Z0EmqCh2TW0
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,zohFID8fuJ8,Một dự án trọng điểm ở Phú Thọ vẫn có vốn vì sao  “treo” suốt 16 năm,Thể Thao Văn Hóa,2025-12-11T09:34:21Z,638,19,1,https://www.youtube.com/watch?v=zohFID8fuJ8
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,o_AbH8tw8wA,Đề nghị giảm án 24–30 tháng tù với cựu Bí thư Vĩnh Phúc Hoàng Thị Thúy Lan | THCL,Thương hiệu & Công luận TV,2025-12-16T11:24:22Z,107,1,0,https://www.youtube.com/watch?v=o_AbH8tw8wA
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,R7AfqAFMnyc,Giá xe Toyota Cross Hev màu trắng - #toyotavinhphuc Toyota Vĩnh Phúc : 0978495552,Toyota Hiroshima Vĩnh Phúc - HT ,2025-12-15T23:00:30Z,809,2,0,https://www.youtube.com/watch?v=R7AfqAFMnyc
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,AvB8BsMM6YI,bán nhà đẹp Tp Vĩnh Yên chỉ 3ty2xxtr có ngay nhà đẹp Tp Vĩnh Yên,Bất động sản Vĩnh Phúc ( Hồng Nhung ),2025-12-16T12:51:50Z,853,6,0,https://www.youtube.com/watch?v=AvB8BsMM6YI
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,CQ5AljPnnGg,Trưa 15/12: Thảm kịch sạt lở QL6: Toàn bộ thi thể được tìm thấy trong lớp đất dày |Ninh Bình Digital,Ninh Bình Digital,2025-12-15T04:35:16Z,36578,80,0,https://www.youtube.com/watch?v=CQ5AljPnnGg
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,_P00fyd0MV4,Nhận vali tiền giao đất ưu đãi: Đại biểu Lê Như Tiến NÓI THẲNG lợi ích nhóm vụ bà Hoàng Thị Thúy Lan,VTC NEWS,2025-12-16T11:30:28Z,1155,5,1,https://www.youtube.com/watch?v=_P00fyd0MV4
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,zASL7J5-sUk,Cựu bí thư đảng ủy tỉnh Vĩnh Phúc tại Tòa án,KA KIEM,2025-12-16T10:08:29Z,829,7,0,https://www.youtube.com/watch?v=zASL7J5-sUk
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,VV3rW-qiFMs,Huế và nhạc sĩ Vĩnh Phúc,HUẾ TV,2025-11-24T12:16:17Z,171,4,0,https://www.youtube.com/watch?v=VV3rW-qiFMs
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,gPXJ39IsYjY,Bà Hoàng Thị Thúy Lan xin được giảm án để 'sớm trở về đi chữa bệnh',Báo Tuổi Trẻ,2025-12-16T12:01:31Z,8209,44,0,https://www.youtube.com/watch?v=gPXJ39IsYjY
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,cofiJ5W_3kQ,"Sáng mai, xét xử phúc thẩm hai cựu Bí thư Tỉnh ủy Vĩnh Phúc | ANTV",ANTV - Truyền hình Công an Nhân dân,2025-12-14T10:00:58Z,2305,8,0,https://www.youtube.com/watch?v=cofiJ5W_3kQ
Phú Thọ,ĐỒNG BẰNG SÔNG HỒNG,#vinhphuc,pDaQgBrLH1w,Toyota Vios màu trắng ngọc trai bản G -Toyota Vĩnh Phúc : 0978495552 #toyotavinhphuc,Toyota Hiroshima Vĩnh Phúc - HT ,2025-12-06T00:01:08Z,777,9,1,https://www.youtube.com/watch?v=pDaQgBrLH1w
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,g85J9n_DVow,Toàn cảnh Vành Đai 4 đoạn Hà Nội – Bắc Ninh || Siêu Dự Án Trọng Điểm Quốc Gia,Hải Phòng Trong Tôi,2025-12-05T12:30:06Z,1798,30,6,https://www.youtube.com/watch?v=g85J9n_DVow
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,uq7iFYQWP3Y,Bắc ninh sử phạt tên tin tặc #tintuc,Điệp ka,2025-12-17T00:49:51Z,593,8,0,https://www.youtube.com/watch?v=uq7iFYQWP3Y
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,SkORvXh8RUM,Hương vị thời gian ở làng Sấu (Bắc Ninh) | Khám phá Việt Nam | VTV Times,Một Vòng Việt Nam,2025-11-23T10:30:19Z,2108,0,0,https://www.youtube.com/watch?v=SkORvXh8RUM
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,xD9KfVuGGDQ,Bắc Ninh sẽ bắn pháo hoa tối khai mạc Lễ hội trái cây,"Báo và Phát thanh, Truyền hình Bắc Ninh",2025-11-22T13:55:16Z,219,0,0,https://www.youtube.com/watch?v=xD9KfVuGGDQ
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,rkxGT4F_xUs,VĐV Bắc Ninh “gặt vàng” tại SEA Games 33 #bacninhtv #truyenhinhbacninh #btv #bacninh #tintucbacninh,Truyền hình Bắc Ninh,2025-12-17T01:22:17Z,1015,20,0,https://www.youtube.com/watch?v=rkxGT4F_xUs
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,kkMhsi0UqyI,"Bắc Bling (Bắc Ninh) - Thu Hà, Đức Thinh | Khai mạc Lễ hội trái cây Bắc Ninh 2025",Truyền hình Bắc Ninh,2025-12-05T14:15:14Z,324,7,1,https://www.youtube.com/watch?v=kkMhsi0UqyI
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,HTjU5Itu3qc,Vì Sao Bắc Ninh Cần Một Sân Bay,HungTV,2025-12-14T00:09:31Z,13888,49,5,https://www.youtube.com/watch?v=HTjU5Itu3qc
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,IL4FlJbl0XM,Cháy lớn trong khu công nghiệp ở Bắc Ninh,Báo Nghệ An,2025-11-28T01:39:52Z,11716,65,1,https://www.youtube.com/watch?v=IL4FlJbl0XM
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,-TwOy9WOyfk,"5 người trói, đánh hội đồng chủ nợ đến tử vong ở Bắc Ninh #antv #shorts #thoisu #gietnguoi",ANTV - Truyền hình Công an Nhân dân,2025-12-13T05:02:40Z,178944,398,8,https://www.youtube.com/watch?v=-TwOy9WOyfk
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,aHYtmf_L8Lc,SAPA TV | HÀNH TRÌNH SĂN TÌM NGỰA LÀM THẮNG CỐ CHO LỄ HỘI TRÁI CÂY BẮC NINH 2025,SAPA TV,2025-12-04T03:49:44Z,117769,817,62,https://www.youtube.com/watch?v=aHYtmf_L8Lc
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,uH5tpq5Bups,"BẮC NINH: C.H.Á.Y LỚN TẠI CÔNG TY SẢN XUẤT BỈM, KHĂN GIẤY","Báo và phát thanh, truyền hình Cà Mau",2025-11-28T04:47:40Z,1793,17,0,https://www.youtube.com/watch?v=uH5tpq5Bups
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,SUVMm547CrY,"Án mạng kinh hoàng: Chủ nợ bị 5 gã đàn ông trói, hành hung dã man đến tử vong ở Bắc Ninh",Tạp chí VietTimes,2025-12-12T06:21:14Z,2445,6,0,https://www.youtube.com/watch?v=SUVMm547CrY
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,BcdOQTK7LUs,Bắc Ninh: Cháy lớn bao trùm nhà máy bỉm trong KCN Tiên Sơn | BXD,Báo Xây dựng,2025-11-28T03:49:24Z,16339,58,3,https://www.youtube.com/watch?v=BcdOQTK7LUs
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,kU5yrC2Z_qU,🔴 TRUYỀN HÌNH TRỰC TIẾP | CHƯƠNG TRÌNH KHAI MẠC LỄ HỘI TRÁI CÂY BẮC NINH 2025,Báo Hải Phòng Plus,2025-12-05T15:30:17Z,977,0,0,https://www.youtube.com/watch?v=kU5yrC2Z_qU
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,CptR71H3cUw,[🔴 TRỰC TIẾP ]  LỄ HỘI TRÁI CÂY BẮC NINH 2025,ATV Giải trí,2025-12-06T03:40:11Z,843,10,0,https://www.youtube.com/watch?v=CptR71H3cUw
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,sOb-YndC77c,"Bắc Ninh ‘rung chuyển’ chưa từng có: Xét xử 35 vụ tham nhũng, kết án 169 bị cáo",Tiền Phong TV,2025-12-09T05:11:45Z,560,0,1,https://www.youtube.com/watch?v=sOb-YndC77c
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,SY2qCh74UBo,SAPA TV | CÂY BƯỞI 200 TRIỆU ĐẮT GIÁ NHẤT BẮC NINH TẠI NGÀY KHAI MẠC LỄ HỘI TRÁI CÂY BẮC NINH 2025,SAPA TV,2025-12-06T13:48:25Z,158735,1107,63,https://www.youtube.com/watch?v=SY2qCh74UBo
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,I8IzzRLeg2c,🔴 TRUYỀN HÌNH TRỰC TIẾP | CHƯƠNG TRÌNH KHAI MẠC LỄ HỘI TRÁI CÂY BẮC NINH 2025,Truyền hình Bắc Ninh,2025-12-06T04:54:50Z,3160,21,1,https://www.youtube.com/watch?v=I8IzzRLeg2c
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,c-FQfGgu2U4,"Phường Bắc Giang, tỉnh Bắc Ninh 7/12/2025",Vietnam Discovery,2025-12-10T04:02:00Z,248,2,6,https://www.youtube.com/watch?v=c-FQfGgu2U4
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,zqUtDDHIlUc,Vào Chùa - NSƯT Hồng Luyến | Dân Ca Quan Họ Bắc Ninh Mới Nhất 2026,VanHong HDTV,2025-12-16T12:01:55Z,295,4,6,https://www.youtube.com/watch?v=zqUtDDHIlUc
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,PbdQT99exAc,"Bảo Tàng Bắc Ninh: Tận Mắt Chiêm Ngưỡng 2 BẢO VẬT QUỐC GIA ""Vô Giá""",Go To Bac Ninh,2025-12-16T04:00:32Z,2422,1,1,https://www.youtube.com/watch?v=PbdQT99exAc
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,2Wds2S4tZjM,"Hỏa hoạn kinh hoàng tại khu công nghiệp ở Bắc Ninh, khói đen bốc cao nghi ngút | Tin tức",Báo Người Lao Động,2025-11-28T04:30:06Z,690,0,0,https://www.youtube.com/watch?v=2Wds2S4tZjM
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,Sdjb6wpEmpY,Lễ Hội Trái Cây Lớn Nhất Bắc Ninh Đông Chưa Từng Thấy Bắt Gặp Chị Tuyên Vợ Anh Hải SAPA TV,BẢN EM VLOG,2025-12-07T06:15:19Z,6301,15,0,https://www.youtube.com/watch?v=Sdjb6wpEmpY
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,kJy01XdjMUg,Ông Phạm Hoàng Sơn giữ chức Chủ tịch UBND tỉnh Bắc Ninh - VNAMedia,VNAMEDIA - TRUNG TÂM NỘI DUNG SỐ VÀ TRUYỀN THÔNG,2025-11-17T23:01:05Z,1538,1,0,https://www.youtube.com/watch?v=kJy01XdjMUg
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,KLBnKvF6WOg,Lễ hội trái cây Bắc Ninh 2025: Thêm giá trị cho nông sản địa phương,Supe Lâm Thao,2025-12-06T16:31:50Z,22,0,0,https://www.youtube.com/watch?v=KLBnKvF6WOg
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,lP5cbGl9uqk,Bắc Ninh dẫn đầu cả nước về phát triển nhà ở xã hội | BTV,Truyền hình Bắc Ninh,2025-11-28T04:00:54Z,127,0,0,https://www.youtube.com/watch?v=lP5cbGl9uqk
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,5jMqLz9S_P8,Phó Chủ tịch UBND tỉnh Bắc Ninh Phạm Văn Thịnh phát biểu tại Khai mạc Lễ hội Trái Cây Bắc Ninh 2025,Truyền hình Bắc Ninh,2025-12-05T14:30:09Z,439,2,0,https://www.youtube.com/watch?v=5jMqLz9S_P8
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,2nAUASfN5g0,Go To Bac Ninh: Mô hình Chuyển đổi số Văn hóa tiêu biểu trên sóng Truyền hình Quốc gia,Go To Bac Ninh,2025-12-01T12:45:01Z,2648,2,1,https://www.youtube.com/watch?v=2nAUASfN5g0
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,8799YkZtuGA,"2 Ngày 1 Đêm Ăn Sập Bắc Ninh: Lộ Trình ""Ăn Chơi Quên Lối Về"" Cho Hội Bạn Thân!",Go To Bac Ninh,2025-12-07T12:00:27Z,1390,4,2,https://www.youtube.com/watch?v=8799YkZtuGA
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,6tpO8NVA50U,BẮC NINH: PHÁT TRIỂN NUÔI TRỒNG THỦY SẢN BỀN VỮNG | VTV5,VTV5 - Nhịp sống đồng bào,2025-12-05T13:00:36Z,5,0,0,https://www.youtube.com/watch?v=6tpO8NVA50U
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,1ufH0BDRy_U,Lễ Hội Trái Cây Tỉnh Bắc Ninh Năm 2025,Thế giới tự nhiên,2025-12-04T09:31:55Z,93,8,0,https://www.youtube.com/watch?v=1ufH0BDRy_U
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,Y-DhiKDzImQ,"Bắc Ninh nâng cao hiệu quả Dịch vụ công, giữ vị trí số 1 Toàn quốc",Trung tâm phục vụ hành chính công tỉnh Bắc Ninh,2025-11-28T09:38:22Z,17,0,0,https://www.youtube.com/watch?v=Y-DhiKDzImQ
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,7oYz0tgmlIY,Bản tin thời sự: Lễ hội lớn nhất Bắc Ninh hỗn loạn:Đối tượng ‘lạ’ đánh trọng thương Công an,Tiền Phong TV,2025-12-06T21:30:03Z,133602,970,14,https://www.youtube.com/watch?v=7oYz0tgmlIY
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,CgH1Q0ImGDs,"Tự Hào Kinh Bắc! VTV1 Gọi Tên ""Go To Bac Ninh"" Là Hình Mẫu Du Lịch Thời 4.0",Go To Bac Ninh,2025-12-01T13:15:01Z,2533,3,1,https://www.youtube.com/watch?v=CgH1Q0ImGDs
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,TXlzJ1cboME,Cháy lớn tại Khu công nghiệp ở Bắc Ninh| QTTV,"Báo và Phát thanh, Truyền hình Quảng Trị",2025-11-28T14:27:18Z,1567,8,0,https://www.youtube.com/watch?v=TXlzJ1cboME
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,P03esHqCj0g,Người dân Bắc Ninh kêu cứu: 30 chiếc loa đồng loạt ‘réo vang trời’ từ 4h30 sáng gây ám ảnh,Tiền Phong TV,2025-12-05T02:41:19Z,3317,121,9,https://www.youtube.com/watch?v=P03esHqCj0g
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,Cg4wrocJutI,SAPA TV | TRẢI NGHIỆM VƯỜN BƯỞI DIỄN CHÍN VÀNG VÀ ĂN THẮNG CỐ NGỰA TẠI LỄ HỘI TRÁI CÂY BẮC NINH,SAPA TV,2025-12-08T11:30:08Z,63339,612,50,https://www.youtube.com/watch?v=Cg4wrocJutI
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,XgBx45qNOA4,Bắc Ninh tăng tốc giải quyết hồ sơ lĩnh vực việc làm,Trung tâm phục vụ hành chính công tỉnh Bắc Ninh,2025-11-21T09:46:21Z,23,0,0,https://www.youtube.com/watch?v=XgBx45qNOA4
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,Qyn_0aq4ORQ,Bắc Ninh dẫn đầu tăng trưởng nhờ công nghiệp công nghệ cao | VTV4,VTV4,2025-11-23T18:15:02Z,1070,20,0,https://www.youtube.com/watch?v=Qyn_0aq4ORQ
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,I50CK3ISNNw,Thơm bùi nem nướng Bắc Ninh | Nhịp đập Việt Nam | VTV Times,Một Vòng Việt Nam,2025-11-25T11:30:30Z,193,0,0,https://www.youtube.com/watch?v=I50CK3ISNNw
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,4BEivFpCtG0,"Bắc Ninh rúng động: Đi đòi tiền, người đàn ông bị con nợ đánh đến thiệt mạng",Thể Thao Văn Hóa,2025-12-12T11:30:55Z,2735,187,1,https://www.youtube.com/watch?v=4BEivFpCtG0
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,gMgt7OQP_sc,RỘN RÀNG HỘI CHỢ TRÁI CÂY BĂC NINH NGÀY ÁP CUỐI I NÚI ĐỒI LỤC NGẠN,Nui Doi Luc Ngan 98,2025-12-10T10:23:11Z,1113,9,2,https://www.youtube.com/watch?v=gMgt7OQP_sc
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,SG7FqhfLazo,Đãng Bắc Ninh - Mạnh Xoăn | THẾ GIỚI BIDA,Thế Giới Bida,2025-12-12T06:35:44Z,56290,305,12,https://www.youtube.com/watch?v=SG7FqhfLazo
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,3L-lmze3lWk,🔴TRỰC TIẾP: LỄ HỘI TRÁI CÂY BẮC NINH 2025,"Báo và Phát thanh, Truyền hình Lai Châu",2025-12-05T20:56:18Z,1191,15,0,https://www.youtube.com/watch?v=3L-lmze3lWk
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,hhnk3Tn8rfg,"Vụ mất 45 sổ đỏ: Bắc Ninh chốt hướng xử lý, hỗ trợ người dân hoàn thiện hồ sơ | THCL",Thương hiệu & Công luận TV,2025-12-03T22:30:12Z,259,1,0,https://www.youtube.com/watch?v=hhnk3Tn8rfg
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,CwooZZd4Lh4,🔴 TRỰC TIẾP | CHƯƠNG TRÌNH LỄ HỘI TRÁI CÂY BẮC NINH 2025,Truyền hình Bắc Ninh,2025-12-06T17:15:29Z,1878,9,0,https://www.youtube.com/watch?v=CwooZZd4Lh4
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,gFjlE46cbpk,"Bắc Ninh: Chủ nợ bị 5 người khống chế, hành hung dẫn đến bỏ mạng | BXD",Báo Xây dựng,2025-12-12T15:15:14Z,406,3,0,https://www.youtube.com/watch?v=gFjlE46cbpk
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,cRgP02fxYlY,"Phượt Bắc Ninh 1 Ngày: Check-in Đền Đô, Chùa Phật Tích & Món Ngon Gây Nghiện",Go To Bac Ninh,2025-12-16T03:00:46Z,2418,1,1,https://www.youtube.com/watch?v=cRgP02fxYlY
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,_Zsu6UYRuw8,"Bắc Ninh tăng tốc, bứt phá với chuyển đổi số toàn dân, toàn diện, toàn trình | VTV4",VTV4,2025-11-23T17:01:05Z,358,20,0,https://www.youtube.com/watch?v=_Zsu6UYRuw8
Bắc Ninh,ĐỒNG BẰNG SÔNG HỒNG,#bacninh,Ib9i8wk0-jc,VIỆT NAM NGÀY MỚI | QUỐC TUẤN | Lễ hội trái cây Bắc Ninh 2025 ,Quốc Tuấn Official ,2025-12-06T17:56:48Z,56,0,0,https://www.youtube.com/watch?v=Ib9i8wk0-jc
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,bms1mmuEE38,Quảng Ninh có tân Giám đốc Công an tỉnh,Quảng Ninh TV,2025-11-21T13:42:21Z,11334,18,1,https://www.youtube.com/watch?v=bms1mmuEE38
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,DkEJzzR__xw,Bản tin thời sự 19h45' ngày  5/12/2025,Quảng Ninh TV,2025-12-06T01:11:14Z,1304,5,0,https://www.youtube.com/watch?v=DkEJzzR__xw
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,gtXFWmGn3CI,Quảng Ninh - Nơi đẹp đến nao lòng nhưng đừng đi nếu bạn muốn… giá rẻ,Spiderum,2025-11-22T13:17:54Z,9725,147,30,https://www.youtube.com/watch?v=gtXFWmGn3CI
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,rBChErRJfic,"Su Pet's House-Cẩm Phả, Quảng Ninh đang phát trực tiếp!","Su Pet's House-Cẩm Phả, Quảng Ninh",2025-12-17T02:20:13Z,79,6,0,https://www.youtube.com/watch?v=rBChErRJfic
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,MEAV3MCnNy8,Trận Chung kết: Đội Mông Dương (Quảng Ninh) vs Đội Lâm Thượng (Lào Cai) | CUP VTV5,VTV5 - Sắc màu dân tộc,2025-12-07T03:42:43Z,100471,788,240,https://www.youtube.com/watch?v=MEAV3MCnNy8
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,FsjrjzuVUOU,Giải bóng đã nữ các dân tộc thiểu số tỉnh Quảng Ninh mở rộng năm 2025 - CUP VTV5,VTV5 - Sắc màu dân tộc,2025-12-03T15:21:56Z,10776,56,12,https://www.youtube.com/watch?v=FsjrjzuVUOU
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,jASP0QvpypQ,Quảng Ninh có tân Giám đốc Công an tỉnh | QTV,Quảng Ninh TV,2025-11-22T04:31:32Z,489,1,0,https://www.youtube.com/watch?v=jASP0QvpypQ
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,DI4byh4LbMY,VỤ VIỆC ĐANG GÂY XÔN XAO DƯ LUẬN TẠI QUẢNG NINH  #tuyetnguyendautu #tintucbds #viral,TUYẾT NGUYỄN BĐS,2025-12-17T03:36:34Z,154,3,0,https://www.youtube.com/watch?v=DI4byh4LbMY
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,I20vhDvRwe0,"Cập nhật vụ Mercedes Maybach tông vào xe khách ở Quảng Ninh, 1 người nguy kịch | Tin nhanh",Báo Pháp Luật TP HCM,2025-11-21T01:00:06Z,22414,23,0,https://www.youtube.com/watch?v=I20vhDvRwe0
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,Y046B5wfiB0,Bản tin thời sự 19h45' ngày 10/12/2025,Quảng Ninh TV,2025-12-10T13:29:03Z,865,7,0,https://www.youtube.com/watch?v=Y046B5wfiB0
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,zg9L3OhRycQ,"Quảng Ninh: Phụ nữ dân tộc thiểu số trong trang phục truyền thống đá bóng ""hút"" khán giả",Báo Đại Đoàn Kết,2025-12-04T08:01:20Z,1384,4,0,https://www.youtube.com/watch?v=zg9L3OhRycQ
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,KgX1uCvLfQA,Sửa White Wizard không lên nguồn cho khách #fixtoy #kamenrider #whitewizard #kamenriderwizard #tqn,TQN Shop Quảng Ninh ,2025-12-16T08:40:23Z,4626,160,4,https://www.youtube.com/watch?v=KgX1uCvLfQA
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,FwXvlgWyL9U,Y tế Quảng Ninh hoạt động ổn định sau sắp xếp,Quảng Ninh TV,2025-12-06T04:21:49Z,99,1,0,https://www.youtube.com/watch?v=FwXvlgWyL9U
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,73pM82xE3sk,Dấu ấn HĐND tỉnh Quảng Ninh năm 2025,Quảng Ninh TV,2025-12-15T08:44:06Z,336,0,0,https://www.youtube.com/watch?v=73pM82xE3sk
Quảng Ninh,ĐỒNG BẰNG SÔNG HỒNG,#quangninh,7Ij76tClyQI,Quảng Ninh có tân Giám đốc Công an tỉnh #antv #thoisu #shorts #bocongan #quangninh,ANTV - Truyền hình Công an Nhân dân,2025-11-21T16:07:02Z,11287,50,0,https://www.youtube.com/watch?v=7Ij76tClyQI
