province,temp_avg,rainfall,latitude,longitude,date
Phú Thọ,22.92258064516129,228.6,21.3007538,105.1349604,2019-10-01
Phú Thọ,19.686666666666667,74.9,21.3007538,105.1349604,2019-11-01
Phú Thọ,15.980645161290322,47.2,21.3007538,105.1349604,2019-12-01
Phú Thọ,17.32903225806452,96.2,21.3007538,105.1349604,2020-01-01
Phú Thọ,17.320689655172416,74.8,21.3007538,105.1349604,2020-02-01
Phú Thọ,20.73225806451613,155.9,21.3007538,105.1349604,2020-03-01
Phú Thọ,20.18,152.9,21.3007538,105.1349604,2020-04-01
Phú Thọ,26.76774193548387,185.8,21.3007538,105.1349604,2020-05-01
Phú Thọ,28.529999999999998,131.3,21.3007538,105.1349604,2020-06-01
Phú Thọ,28.261290322580646,183.7,21.3007538,105.1349604,2020-07-01
Phú Thọ,26.05806451612903,561.0,21.3007538,105.1349604,2020-08-01
Phú Thọ,25.34333333333333,552.2,21.3007538,105.1349604,2020-09-01
Phú Thọ,21.548387096774192,318.7,21.3007538,105.1349604,2020-10-01
Phú Thọ,20.30666666666667,69.3,21.3007538,105.1349604,2020-11-01
Phú Thọ,14.980645161290322,14.6,21.3007538,105.1349604,2020-12-01
Phú Thọ,13.82258064516129,30.2,21.3007538,105.1349604,2021-01-01
Phú Thọ,17.842857142857145,66.3,21.3007538,105.1349604,2021-02-01
Phú Thọ,20.851612903225806,68.2,21.3007538,105.1349604,2021-03-01
Phú Thọ,23.13,257.8,21.3007538,105.1349604,2021-04-01
Phú Thọ,27.206451612903226,125.4,21.3007538,105.1349604,2021-05-01
Phú Thọ,27.886666666666667,291.6,21.3007538,105.1349604,2021-06-01
Phú Thọ,27.432258064516127,266.3,21.3007538,105.1349604,2021-07-01
Phú Thọ,27.338709677419356,179.8,21.3007538,105.1349604,2021-08-01
Phú Thọ,25.476666666666667,284.1,21.3007538,105.1349604,2021-09-01
Phú Thọ,21.85483870967742,395.59999999999997,21.3007538,105.1349604,2021-10-01
Phú Thọ,18.93,45.0,21.3007538,105.1349604,2021-11-01
Phú Thọ,15.593548387096773,28.8,21.3007538,105.1349604,2021-12-01
Phú Thọ,16.0,111.10000000000001,21.3007538,105.1349604,2022-01-01
Phú Thọ,13.021428571428572,156.3,21.3007538,105.1349604,2022-02-01
Phú Thọ,20.683870967741935,148.0,21.3007538,105.1349604,2022-03-01
Phú Thọ,22.009999999999998,61.4,21.3007538,105.1349604,2022-04-01
Phú Thọ,23.567741935483873,498.4,21.3007538,105.1349604,2022-05-01
Phú Thọ,27.23,168.2,21.3007538,105.1349604,2022-06-01
Phú Thọ,26.864516129032257,207.4,21.3007538,105.1349604,2022-07-01
Phú Thọ,25.996774193548386,473.9,21.3007538,105.1349604,2022-08-01
Phú Thọ,24.873333333333335,484.1,21.3007538,105.1349604,2022-09-01
Phú Thọ,22.516129032258064,93.4,21.3007538,105.1349604,2022-10-01
Phú Thọ,22.203333333333333,112.19999999999999,21.3007538,105.1349604,2022-11-01
Phú Thọ,14.219354838709679,36.3,21.3007538,105.1349604,2022-12-01
Phú Thọ,14.374193548387098,13.899999999999999,21.3007538,105.1349604,2023-01-01
Phú Thọ,18.353571428571428,46.9,21.3007538,105.1349604,2023-02-01
Phú Thọ,20.47741935483871,58.800000000000004,21.3007538,105.1349604,2023-03-01
Phú Thọ,23.696666666666665,85.1,21.3007538,105.1349604,2023-04-01
Phú Thọ,26.345161290322583,180.7,21.3007538,105.1349604,2023-05-01
Phú Thọ,26.876666666666665,274.2,21.3007538,105.1349604,2023-06-01
Phú Thọ,27.81935483870968,127.9,21.3007538,105.1349604,2023-07-01
Phú Thọ,26.048387096774192,385.3,21.3007538,105.1349604,2023-08-01
Phú Thọ,25.346666666666668,336.90000000000003,21.3007538,105.1349604,2023-09-01
Phú Thọ,23.948387096774194,70.6,21.3007538,105.1349604,2023-10-01
Phú Thọ,20.540000000000003,85.9,21.3007538,105.1349604,2023-11-01
Phú Thọ,16.94193548387097,35.5,21.3007538,105.1349604,2023-12-01
Phú Thọ,16.074193548387097,117.69999999999999,21.3007538,105.1349604,2024-01-01
Phú Thọ,18.03793103448276,29.0,21.3007538,105.1349604,2024-02-01
Phú Thọ,20.138709677419353,79.6,21.3007538,105.1349604,2024-03-01
Phú Thọ,26.06,98.3,21.3007538,105.1349604,2024-04-01
Phú Thọ,25.383870967741935,344.90000000000003,21.3007538,105.1349604,2024-05-01
Phú Thọ,27.043333333333333,323.1,21.3007538,105.1349604,2024-06-01
Phú Thọ,26.580645161290324,387.8,21.3007538,105.1349604,2024-07-01
Phú Thọ,26.45483870967742,338.0,21.3007538,105.1349604,2024-08-01
Phú Thọ,25.303333333333335,546.8,21.3007538,105.1349604,2024-09-01
Phú Thọ,23.26774193548387,118.3,21.3007538,105.1349604,2024-10-01
Phú Thọ,21.176666666666666,31.5,21.3007538,105.1349604,2024-11-01
Phú Thọ,15.796774193548387,24.6,21.3007538,105.1349604,2024-12-01
Phú Thọ,17.653846153846153,28.6,21.3007538,105.1349604,2025-12-01
Quáº£ng NgÃ£i,20.30322580645161,135.4,15.124,108.812,2025-01-01
Quáº£ng NgÃ£i,22.032142857142855,137.9,15.124,108.812,2025-02-01
Quáº£ng NgÃ£i,23.683870967741935,82.0,15.124,108.812,2025-03-01
Quáº£ng NgÃ£i,26.18,28.1,15.124,108.812,2025-04-01
Quáº£ng NgÃ£i,28.806451612903224,106.3,15.124,108.812,2025-05-01
Quáº£ng NgÃ£i,28.77,287.3,15.124,108.812,2025-06-01
Quáº£ng NgÃ£i,29.532258064516128,96.4,15.124,108.812,2025-07-01
Quáº£ng NgÃ£i,29.34193548387097,159.0,15.124,108.812,2025-08-01
Quáº£ng NgÃ£i,26.873333333333335,457.09999999999997,15.124,108.812,2025-09-01
Quáº£ng NgÃ£i,25.75483870967742,563.7,15.124,108.812,2025-10-01
Quáº£ng NgÃ£i,23.803333333333335,605.7,15.124,108.812,2025-11-01
Quáº£ng NgÃ£i,23.34375,178.6,15.124,108.812,2025-12-01
Quáº£ng Ninh,15.761290322580646,13.8,21.251,107.194,2025-01-01
Quáº£ng Ninh,16.210714285714285,39.4,21.251,107.194,2025-02-01
Quáº£ng Ninh,19.06451612903226,37.3,21.251,107.194,2025-03-01
Quáº£ng Ninh,23.233333333333334,98.3,21.251,107.194,2025-04-01
Quáº£ng Ninh,25.741935483870968,166.8,21.251,107.194,2025-05-01
Quáº£ng Ninh,27.87,216.8,21.251,107.194,2025-06-01
Quáº£ng Ninh,27.683870967741935,289.5,21.251,107.194,2025-07-01
Quáº£ng Ninh,27.116129032258065,351.0,21.251,107.194,2025-08-01
Quáº£ng Ninh,26.676666666666666,283.7,21.251,107.194,2025-09-01
Quáº£ng Ninh,24.274193548387096,172.8,21.251,107.194,2025-10-01
Quáº£ng Ninh,19.253333333333334,58.3,21.251,107.194,2025-11-01
Quáº£ng Ninh,18.81875,36.7,21.251,107.194,2025-12-01
Quáº£ng Trá»,19.6,89.7,16.831,107.067,2025-01-01
Quáº£ng Trá»,21.224999999999998,113.8,16.831,107.067,2025-02-01
Quáº£ng Trá»,23.03548387096774,68.9,16.831,107.067,2025-03-01
Quáº£ng Trá»,26.383333333333333,29.2,16.831,107.067,2025-04-01
Quáº£ng Trá»,28.30322580645161,272.6,16.831,107.067,2025-05-01
Quáº£ng Trá»,29.283333333333335,458.5,16.831,107.067,2025-06-01
Quáº£ng Trá»,29.032258064516128,130.3,16.831,107.067,2025-07-01
Quáº£ng Trá»,28.76774193548387,266.8,16.831,107.067,2025-08-01
Quáº£ng Trá»,27.176666666666666,488.8,16.831,107.067,2025-09-01
Quáº£ng Trá»,25.63225806451613,589.9,16.831,107.067,2025-10-01
Quáº£ng Trá»,23.346666666666668,415.1,16.831,107.067,2025-11-01
Quáº£ng Trá»,22.55625,115.2,16.831,107.067,2025-12-01
Quảng Ngãi,19.548387096774192,182.5,14.9953739,108.691729,2011-01-01
Quảng Ngãi,21.428571428571427,48.300000000000004,14.9953739,108.691729,2011-02-01
Quảng Ngãi,21.51290322580645,219.0,14.9953739,108.691729,2011-03-01
Quảng Ngãi,24.35666666666667,41.5,14.9953739,108.691729,2011-04-01
Quảng Ngãi,27.361290322580647,115.0,14.9953739,108.691729,2011-05-01
Quảng Ngãi,27.646666666666665,165.9,14.9953739,108.691729,2011-06-01
Quảng Ngãi,27.88064516129032,73.0,14.9953739,108.691729,2011-07-01
Quảng Ngãi,27.6,94.2,14.9953739,108.691729,2011-08-01
Quảng Ngãi,26.21333333333333,658.8,14.9953739,108.691729,2011-09-01
Quảng Ngãi,24.05806451612903,409.09999999999997,14.9953739,108.691729,2011-10-01
Quảng Ngãi,23.15,424.2,14.9953739,108.691729,2011-11-01
Quảng Ngãi,20.200000000000003,335.6,14.9953739,108.691729,2011-12-01
Quảng Ngãi,21.312903225806455,157.7,14.9953739,108.691729,2012-01-01
Quảng Ngãi,22.524137931034485,156.9,14.9953739,108.691729,2012-02-01
Quảng Ngãi,24.36774193548387,52.3,14.9953739,108.691729,2012-03-01
Quảng Ngãi,27.009999999999998,78.1,14.9953739,108.691729,2012-04-01
Quảng Ngãi,28.306451612903224,151.6,14.9953739,108.691729,2012-05-01
Quảng Ngãi,28.19,164.2,14.9953739,108.691729,2012-06-01
Quảng Ngãi,27.490322580645163,127.0,14.9953739,108.691729,2012-07-01
Quảng Ngãi,27.82903225806452,134.9,14.9953739,108.691729,2012-08-01
Quảng Ngãi,25.5,237.70000000000002,14.9953739,108.691729,2012-09-01
Quảng Ngãi,24.348387096774193,251.3,14.9953739,108.691729,2012-10-01
Quảng Ngãi,24.540000000000003,179.1,14.9953739,108.691729,2012-11-01
Quảng Ngãi,22.79032258064516,152.1,14.9953739,108.691729,2012-12-01
Quảng Ngãi,20.806451612903224,127.4,14.9953739,108.691729,2013-01-01
Quảng Ngãi,22.892857142857142,88.2,14.9953739,108.691729,2013-02-01
Quảng Ngãi,24.95483870967742,71.4,14.9953739,108.691729,2013-03-01
Quảng Ngãi,26.466666666666665,133.3,14.9953739,108.691729,2013-04-01
Quảng Ngãi,28.01290322580645,106.1,14.9953739,108.691729,2013-05-01
Quảng Ngãi,27.366666666666667,189.9,14.9953739,108.691729,2013-06-01
Quảng Ngãi,26.958064516129035,211.2,14.9953739,108.691729,2013-07-01
Quảng Ngãi,27.03548387096774,120.1,14.9953739,108.691729,2013-08-01
Quảng Ngãi,25.58,472.6,14.9953739,108.691729,2013-09-01
Quảng Ngãi,23.816129032258065,310.0,14.9953739,108.691729,2013-10-01
Quảng Ngãi,23.203333333333333,439.6,14.9953739,108.691729,2013-11-01
Quảng Ngãi,19.61935483870968,82.10000000000001,14.9953739,108.691729,2013-12-01
Quảng Ngãi,18.84193548387097,65.5,14.9953739,108.691729,2014-01-01
Quảng Ngãi,21.335714285714285,32.4,14.9953739,108.691729,2014-02-01
Quảng Ngãi,24.661290322580644,44.9,14.9953739,108.691729,2014-03-01
Quảng Ngãi,26.936666666666667,75.0,14.9953739,108.691729,2014-04-01
Quảng Ngãi,28.80322580645161,56.7,14.9953739,108.691729,2014-05-01
Quảng Ngãi,29.396666666666665,64.2,14.9953739,108.691729,2014-06-01
Quảng Ngãi,27.874193548387098,311.7,14.9953739,108.691729,2014-07-01
Quảng Ngãi,27.135483870967743,211.0,14.9953739,108.691729,2014-08-01
Quảng Ngãi,26.46333333333333,156.0,14.9953739,108.691729,2014-09-01
Quảng Ngãi,24.26451612903226,230.7,14.9953739,108.691729,2014-10-01
Quảng Ngãi,23.683333333333334,169.3,14.9953739,108.691729,2014-11-01
Quảng Ngãi,20.87741935483871,413.2,14.9953739,108.691729,2014-12-01
Quảng Ngãi,19.729032258064517,112.5,14.9953739,108.691729,2015-01-01
Quảng Ngãi,21.65357142857143,47.2,14.9953739,108.691729,2015-02-01
Quảng Ngãi,24.94516129032258,61.4,14.9953739,108.691729,2015-03-01
Quảng Ngãi,25.85666666666667,83.30000000000001,14.9953739,108.691729,2015-04-01
Quảng Ngãi,29.23548387096774,52.9,14.9953739,108.691729,2015-05-01
Quảng Ngãi,29.09333333333333,76.8,14.9953739,108.691729,2015-06-01
Quảng Ngãi,27.96451612903226,221.1,14.9953739,108.691729,2015-07-01
Quảng Ngãi,27.635483870967743,108.4,14.9953739,108.691729,2015-08-01
Quảng Ngãi,26.976666666666667,223.7,14.9953739,108.691729,2015-09-01
Quảng Ngãi,24.793548387096774,217.9,14.9953739,108.691729,2015-10-01
Quảng Ngãi,24.2,257.8,14.9953739,108.691729,2015-11-01
Quảng Ngãi,22.54516129032258,282.5,14.9953739,108.691729,2015-12-01
Quảng Ngãi,22.751612903225805,142.3,14.9953739,108.691729,2016-01-01
Quảng Ngãi,20.73793103448276,134.9,14.9953739,108.691729,2016-02-01
Quảng Ngãi,23.799999999999997,33.8,14.9953739,108.691729,2016-03-01
Quảng Ngãi,28.183333333333334,13.1,14.9953739,108.691729,2016-04-01
Quảng Ngãi,28.896774193548385,114.4,14.9953739,108.691729,2016-05-01
Quảng Ngãi,28.36,140.3,14.9953739,108.691729,2016-06-01
Quảng Ngãi,28.212903225806453,79.0,14.9953739,108.691729,2016-07-01
Quảng Ngãi,28.57741935483871,191.5,14.9953739,108.691729,2016-08-01
Quảng Ngãi,26.779999999999998,226.1,14.9953739,108.691729,2016-09-01
Quảng Ngãi,25.5,261.9,14.9953739,108.691729,2016-10-01
Quảng Ngãi,24.05,460.1,14.9953739,108.691729,2016-11-01
Quảng Ngãi,21.9,899.8,14.9953739,108.691729,2016-12-01
Quảng Ngãi,21.54516129032258,275.0,14.9953739,108.691729,2017-01-01
Quảng Ngãi,20.917857142857144,236.4,14.9953739,108.691729,2017-02-01
Quảng Ngãi,23.52258064516129,73.8,14.9953739,108.691729,2017-03-01
Quảng Ngãi,25.633333333333333,151.8,14.9953739,108.691729,2017-04-01
Quảng Ngãi,26.90967741935484,240.0,14.9953739,108.691729,2017-05-01
Quảng Ngãi,28.10666666666667,195.8,14.9953739,108.691729,2017-06-01
Quảng Ngãi,26.88064516129032,295.0,14.9953739,108.691729,2017-07-01
Quảng Ngãi,27.67096774193548,168.0,14.9953739,108.691729,2017-08-01
Quảng Ngãi,26.94,131.8,14.9953739,108.691729,2017-09-01
Quảng Ngãi,24.570967741935487,350.70000000000005,14.9953739,108.691729,2017-10-01
Quảng Ngãi,23.27,1235.5,14.9953739,108.691729,2017-11-01
Quảng Ngãi,20.712903225806453,635.5,14.9953739,108.691729,2017-12-01
Quảng Ngãi,21.05806451612903,165.7,14.9953739,108.691729,2018-01-01
Quảng Ngãi,20.167857142857144,66.3,14.9953739,108.691729,2018-02-01
Quảng Ngãi,22.96451612903226,54.6,14.9953739,108.691729,2018-03-01
Quảng Ngãi,24.720000000000002,94.4,14.9953739,108.691729,2018-04-01
Quảng Ngãi,27.451612903225808,51.5,14.9953739,108.691729,2018-05-01
Quảng Ngãi,27.953333333333333,180.1,14.9953739,108.691729,2018-06-01
Quảng Ngãi,27.848387096774193,302.8,14.9953739,108.691729,2018-07-01
Quảng Ngãi,27.822580645161292,184.0,14.9953739,108.691729,2018-08-01
Quảng Ngãi,26.303333333333335,195.7,14.9953739,108.691729,2018-09-01
Quảng Ngãi,24.47741935483871,320.40000000000003,14.9953739,108.691729,2018-10-01
Quảng Ngãi,23.52,407.3,14.9953739,108.691729,2018-11-01
Quảng Ngãi,22.654838709677417,790.5,14.9953739,108.691729,2018-12-01
Quảng Ngãi,21.08709677419355,269.1,14.9953739,108.691729,2019-01-01
Quảng Ngãi,23.135714285714283,12.399999999999999,14.9953739,108.691729,2019-02-01
Quảng Ngãi,25.387096774193548,42.6,14.9953739,108.691729,2019-03-01
Quảng Ngãi,28.05666666666667,11.399999999999999,14.9953739,108.691729,2019-04-01
Quảng Ngãi,28.72258064516129,152.4,14.9953739,108.691729,2019-05-01
Quảng Ngãi,29.983333333333334,89.2,14.9953739,108.691729,2019-06-01
Quảng Ngãi,29.687096774193545,175.5,14.9953739,108.691729,2019-07-01
Quảng Ngãi,28.541935483870965,217.2,14.9953739,108.691729,2019-08-01
Quảng Ngãi,26.046666666666667,316.8,14.9953739,108.691729,2019-09-01
Quảng Ngãi,24.648387096774194,626.6,14.9953739,108.691729,2019-10-01
Quảng Ngãi,22.756666666666668,584.0,14.9953739,108.691729,2019-11-01
Quảng Ngãi,20.938709677419357,120.9,14.9953739,108.691729,2019-12-01
Quảng Ngãi,21.296774193548387,111.8,14.9953739,108.691729,2020-01-01
Quảng Ngãi,21.23793103448276,149.9,14.9953739,108.691729,2020-02-01
Quảng Ngãi,24.845161290322583,26.3,14.9953739,108.691729,2020-03-01
Quảng Ngãi,24.990000000000002,142.1,14.9953739,108.691729,2020-04-01
Quảng Ngãi,28.519354838709678,62.5,14.9953739,108.691729,2020-05-01
Quảng Ngãi,29.403333333333332,94.1,14.9953739,108.691729,2020-06-01
Quảng Ngãi,28.261290322580646,152.8,14.9953739,108.691729,2020-07-01
Quảng Ngãi,27.393548387096775,259.4,14.9953739,108.691729,2020-08-01
Quảng Ngãi,27.5,192.7,14.9953739,108.691729,2020-09-01
Quảng Ngãi,24.635483870967743,1239.6,14.9953739,108.691729,2020-10-01
Quảng Ngãi,23.243333333333332,1212.0,14.9953739,108.691729,2020-11-01
Quảng Ngãi,20.932258064516127,504.1,14.9953739,108.691729,2020-12-01
Quảng Ngãi,19.029032258064515,202.5,14.9953739,108.691729,2021-01-01
Quảng Ngãi,20.510714285714283,51.4,14.9953739,108.691729,2021-02-01
Quảng Ngãi,23.916129032258063,109.39999999999999,14.9953739,108.691729,2021-03-01
Quảng Ngãi,25.89,73.4,14.9953739,108.691729,2021-04-01
Quảng Ngãi,28.741935483870968,59.4,14.9953739,108.691729,2021-05-01
Quảng Ngãi,29.353333333333335,118.0,14.9953739,108.691729,2021-06-01
Quảng Ngãi,28.932258064516127,121.2,14.9953739,108.691729,2021-07-01
Quảng Ngãi,29.45483870967742,142.3,14.9953739,108.691729,2021-08-01
Quảng Ngãi,25.71333333333333,938.4,14.9953739,108.691729,2021-09-01
Quảng Ngãi,24.738709677419354,949.3,14.9953739,108.691729,2021-10-01
Quảng Ngãi,23.06,1185.7,14.9953739,108.691729,2021-11-01
Quảng Ngãi,20.851612903225806,408.7,14.9953739,108.691729,2021-12-01
Quảng Ngãi,21.4741935483871,160.7,14.9953739,108.691729,2022-01-01
Quảng Ngãi,21.36785714285714,179.5,14.9953739,108.691729,2022-02-01
Quảng Ngãi,24.067741935483873,186.7,14.9953739,108.691729,2022-03-01
Quảng Ngãi,24.41,230.9,14.9953739,108.691729,2022-04-01
Quảng Ngãi,26.27741935483871,366.40000000000003,14.9953739,108.691729,2022-05-01
Quảng Ngãi,28.466666666666665,83.7,14.9953739,108.691729,2022-06-01
Quảng Ngãi,27.23225806451613,222.7,14.9953739,108.691729,2022-07-01
Quảng Ngãi,26.864516129032257,352.3,14.9953739,108.691729,2022-08-01
Quảng Ngãi,25.65666666666667,533.6,14.9953739,108.691729,2022-09-01
Quảng Ngãi,24.0,539.0,14.9953739,108.691729,2022-10-01
Quảng Ngãi,23.8,199.8,14.9953739,108.691729,2022-11-01
Quảng Ngãi,20.43548387096774,612.7,14.9953739,108.691729,2022-12-01
Quảng Ngãi,19.906451612903226,329.2,14.9953739,108.691729,2023-01-01
Quảng Ngãi,21.646428571428572,211.4,14.9953739,108.691729,2023-02-01
Quảng Ngãi,22.916129032258063,70.1,14.9953739,108.691729,2023-03-01
Quảng Ngãi,27.153333333333332,43.1,14.9953739,108.691729,2023-04-01
Quảng Ngãi,27.903225806451612,204.3,14.9953739,108.691729,2023-05-01
Quảng Ngãi,28.346666666666668,200.3,14.9953739,108.691729,2023-06-01
Quảng Ngãi,28.003225806451614,266.4,14.9953739,108.691729,2023-07-01
Quảng Ngãi,28.94516129032258,148.8,14.9953739,108.691729,2023-08-01
Quảng Ngãi,26.839999999999996,386.3,14.9953739,108.691729,2023-09-01
Quảng Ngãi,25.141935483870967,1135.6,14.9953739,108.691729,2023-10-01
Quảng Ngãi,23.48,427.2,14.9953739,108.691729,2023-11-01
Quảng Ngãi,22.190322580645162,315.1,14.9953739,108.691729,2023-12-01
Quảng Ngãi,21.306451612903224,150.3,14.9953739,108.691729,2024-01-01
Quảng Ngãi,22.862068965517242,68.7,14.9953739,108.691729,2024-02-01
Quảng Ngãi,24.458064516129035,68.1,14.9953739,108.691729,2024-03-01
Quảng Ngãi,28.96333333333333,3.1,14.9953739,108.691729,2024-04-01
Quảng Ngãi,28.467741935483872,137.1,14.9953739,108.691729,2024-05-01
Quảng Ngãi,29.14,154.5,14.9953739,108.691729,2024-06-01
Quảng Ngãi,27.848387096774193,295.2,14.9953739,108.691729,2024-07-01
Quảng Ngãi,28.548387096774192,104.2,14.9953739,108.691729,2024-08-01
Quảng Ngãi,26.956666666666667,493.4,14.9953739,108.691729,2024-09-01
Quảng Ngãi,24.36774193548387,659.4,14.9953739,108.691729,2024-10-01
Quảng Ngãi,23.12,757.2,14.9953739,108.691729,2024-11-01
Quảng Ngãi,21.0,765.4,14.9953739,108.691729,2024-12-01
Quảng Ngãi,21.584615384615386,127.10000000000001,14.9953739,108.691729,2025-12-01
Quảng Ninh,12.106451612903227,4.4,21.1718046,107.2012742,2011-01-01
Quảng Ninh,16.442857142857143,10.4,21.1718046,107.2012742,2011-02-01
Quảng Ninh,16.30322580645161,55.5,21.1718046,107.2012742,2011-03-01
Quảng Ninh,21.96333333333333,34.9,21.1718046,107.2012742,2011-04-01
Quảng Ninh,24.532258064516128,163.0,21.1718046,107.2012742,2011-05-01
Quảng Ninh,27.173333333333336,337.4,21.1718046,107.2012742,2011-06-01
Quảng Ninh,27.361290322580647,294.4,21.1718046,107.2012742,2011-07-01
Quảng Ninh,26.661290322580644,248.0,21.1718046,107.2012742,2011-08-01
Quảng Ninh,25.69333333333333,315.8,21.1718046,107.2012742,2011-09-01
Quảng Ninh,22.712903225806453,114.8,21.1718046,107.2012742,2011-10-01
Quảng Ninh,21.833333333333332,29.3,21.1718046,107.2012742,2011-11-01
Quảng Ninh,15.16451612903226,23.4,21.1718046,107.2012742,2011-12-01
Quảng Ninh,14.035483870967743,42.1,21.1718046,107.2012742,2012-01-01
Quảng Ninh,15.76551724137931,4.2,21.1718046,107.2012742,2012-02-01
Quảng Ninh,19.651612903225807,28.400000000000002,21.1718046,107.2012742,2012-03-01
Quảng Ninh,24.59333333333333,41.8,21.1718046,107.2012742,2012-04-01
Quảng Ninh,26.677419354838708,353.0,21.1718046,107.2012742,2012-05-01
Quảng Ninh,27.259999999999998,300.2,21.1718046,107.2012742,2012-06-01
Quảng Ninh,27.20967741935484,356.8,21.1718046,107.2012742,2012-07-01
Quảng Ninh,26.996774193548386,358.8,21.1718046,107.2012742,2012-08-01
Quảng Ninh,25.64,132.7,21.1718046,107.2012742,2012-09-01
Quảng Ninh,24.396774193548385,242.6,21.1718046,107.2012742,2012-10-01
Quảng Ninh,21.36,98.0,21.1718046,107.2012742,2012-11-01
Quảng Ninh,17.216129032258067,70.1,21.1718046,107.2012742,2012-12-01
Quảng Ninh,14.680645161290323,14.299999999999999,21.1718046,107.2012742,2013-01-01
Quảng Ninh,18.40357142857143,19.5,21.1718046,107.2012742,2013-02-01
Quảng Ninh,21.503225806451614,128.3,21.1718046,107.2012742,2013-03-01
Quảng Ninh,23.39,61.7,21.1718046,107.2012742,2013-04-01
Quảng Ninh,26.5,246.20000000000002,21.1718046,107.2012742,2013-05-01
Quảng Ninh,27.063333333333333,240.29999999999998,21.1718046,107.2012742,2013-06-01
Quảng Ninh,26.39032258064516,415.6,21.1718046,107.2012742,2013-07-01
Quảng Ninh,26.93548387096774,376.9,21.1718046,107.2012742,2013-08-01
Quảng Ninh,25.39333333333333,255.6,21.1718046,107.2012742,2013-09-01
Quảng Ninh,23.306451612903224,57.9,21.1718046,107.2012742,2013-10-01
Quảng Ninh,20.533333333333335,184.3,21.1718046,107.2012742,2013-11-01
Quảng Ninh,13.803225806451612,33.1,21.1718046,107.2012742,2013-12-01
Quảng Ninh,15.161290322580646,3.7,21.1718046,107.2012742,2014-01-01
Quảng Ninh,15.617857142857144,16.2,21.1718046,107.2012742,2014-02-01
Quảng Ninh,19.76774193548387,30.5,21.1718046,107.2012742,2014-03-01
Quảng Ninh,23.886666666666667,151.8,21.1718046,107.2012742,2014-04-01
Quảng Ninh,26.77741935483871,158.1,21.1718046,107.2012742,2014-05-01
Quảng Ninh,27.793333333333333,330.3,21.1718046,107.2012742,2014-06-01
Quảng Ninh,27.083870967741937,543.0,21.1718046,107.2012742,2014-07-01
Quảng Ninh,26.73225806451613,396.3,21.1718046,107.2012742,2014-08-01
Quảng Ninh,26.566666666666666,223.7,21.1718046,107.2012742,2014-09-01
Quảng Ninh,24.532258064516128,63.8,21.1718046,107.2012742,2014-10-01
Quảng Ninh,20.85666666666667,58.4,21.1718046,107.2012742,2014-11-01
Quảng Ninh,14.919354838709678,41.1,21.1718046,107.2012742,2014-12-01
Quảng Ninh,15.53225806451613,36.5,21.1718046,107.2012742,2015-01-01
Quảng Ninh,17.860714285714288,24.5,21.1718046,107.2012742,2015-02-01
Quảng Ninh,21.283870967741933,51.3,21.1718046,107.2012742,2015-03-01
Quảng Ninh,23.546666666666667,54.2,21.1718046,107.2012742,2015-04-01
Quảng Ninh,27.677419354838708,220.7,21.1718046,107.2012742,2015-05-01
Quảng Ninh,28.473333333333336,275.8,21.1718046,107.2012742,2015-06-01
Quảng Ninh,27.30322580645161,389.2,21.1718046,107.2012742,2015-07-01
Quảng Ninh,27.416129032258063,300.3,21.1718046,107.2012742,2015-08-01
Quảng Ninh,26.233333333333334,326.5,21.1718046,107.2012742,2015-09-01
Quảng Ninh,24.42258064516129,29.400000000000002,21.1718046,107.2012742,2015-10-01
Quảng Ninh,22.46333333333333,70.4,21.1718046,107.2012742,2015-11-01
Quảng Ninh,16.648387096774194,69.7,21.1718046,107.2012742,2015-12-01
Quảng Ninh,15.670967741935485,116.7,21.1718046,107.2012742,2016-01-01
Quảng Ninh,14.46551724137931,7.4,21.1718046,107.2012742,2016-02-01
Quảng Ninh,19.08709677419355,21.799999999999997,21.1718046,107.2012742,2016-03-01
Quảng Ninh,24.923333333333336,49.2,21.1718046,107.2012742,2016-04-01
Quảng Ninh,26.44516129032258,223.6,21.1718046,107.2012742,2016-05-01
Quảng Ninh,28.10666666666667,227.5,21.1718046,107.2012742,2016-06-01
Quảng Ninh,27.916129032258063,341.59999999999997,21.1718046,107.2012742,2016-07-01
Quảng Ninh,27.306451612903224,549.6,21.1718046,107.2012742,2016-08-01
Quảng Ninh,26.663333333333334,263.4,21.1718046,107.2012742,2016-09-01
Quảng Ninh,25.112903225806452,103.5,21.1718046,107.2012742,2016-10-01
Quảng Ninh,20.433333333333334,25.1,21.1718046,107.2012742,2016-11-01
Quảng Ninh,18.34193548387097,13.6,21.1718046,107.2012742,2016-12-01
Quảng Ninh,16.58709677419355,41.6,21.1718046,107.2012742,2017-01-01
Quảng Ninh,16.092857142857145,41.599999999999994,21.1718046,107.2012742,2017-02-01
Quảng Ninh,19.112903225806452,84.9,21.1718046,107.2012742,2017-03-01
Quảng Ninh,22.06,118.0,21.1718046,107.2012742,2017-04-01
Quảng Ninh,24.47741935483871,252.5,21.1718046,107.2012742,2017-05-01
Quảng Ninh,26.743333333333332,287.1,21.1718046,107.2012742,2017-06-01
Quảng Ninh,25.80322580645161,451.7,21.1718046,107.2012742,2017-07-01
Quảng Ninh,26.406451612903226,372.6,21.1718046,107.2012742,2017-08-01
Quảng Ninh,25.973333333333336,302.5,21.1718046,107.2012742,2017-09-01
Quảng Ninh,22.212903225806453,273.0,21.1718046,107.2012742,2017-10-01
Quảng Ninh,18.916666666666668,45.9,21.1718046,107.2012742,2017-11-01
